record_type,section,id,folder,observed_winner,seam_winner,classification,clock_gap_pct,att_dead_clock,def_dead_clock,expected,pass,finding_class,flags,gatot_abstain,law_version,input_mutated,arithmetic,details
W1,W1,AlpacaMueller_21v1_FC1T6MMvT1Inf_NoAttackerHero_Gatotlvl1_20260712_194705,AlpacaGatot_FC1_T6_LanMM,defender,defender,CORRECT,43.23784143904064,2150.0,1501.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_mueller_aurad"", ""gatot_budget"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_mueller"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""status"": ""WINNER_ONLY_MULTICOUNT""}",
W1,W1,AlpacaMueller_22v1_FC1T6MMvT1Inf_NoAttackerHero_Gatotlvl1_20260712_194558,AlpacaGatot_FC1_T6_LanMM,attacker,attacker,CORRECT,1433.3333333333335,2254.0,147.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_mueller_aurad"", ""gatot_budget"", ""gatot_kit_target"", ""gatot_state_detected_aurad_mueller"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""status"": ""WINNER_ONLY_MULTICOUNT""}",
W1,W1,AlpacaMueller_40v1_FC1T6LanvT1Inf_NoAttackerHero_Gatotlvl1_20260712_unknown,AlpacaGatot_FC1_T6_LanMM,defender,defender,CORRECT,761.4923384410394,12931.0,1501.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""G_l(Lan T6) fallback_infantry"", ""K(Lan->Inf) edge_implied (shield-model-conditional)"", ""budget_mueller_aurad"", ""gatot_budget"", ""gatot_capped"", ""gatot_k_laninf_T6_edge"", ""gatot_kit_target"", ""gatot_state_detected_aurad_mueller"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""status"": ""WINNER_ONLY_MULTICOUNT""}",
W1,W1,AlpacaMueller_41v1_FC1T6LanvT1Inf_NoAttackerHero_Gatotlvl1_20260712_200204,AlpacaGatot_FC1_T6_LanMM,attacker,attacker,CORRECT,11230.76923076923,13257.0,117.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""G_l(Lan T6) fallback_infantry"", ""K(Lan->Inf) edge_implied (shield-model-conditional)"", ""budget_mueller_aurad"", ""gatot_budget"", ""gatot_k_laninf_T6_edge"", ""gatot_kit_target"", ""gatot_state_detected_aurad_mueller"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""status"": ""WINNER_ONLY_MULTICOUNT""}",
W1,W1,ENIF1b_R01_MuellerGordon_T1Inf_v_AlpacaFC1T1MM_20260717_004328,ENIF,attacker,attacker,CORRECT,13.432835820895523,76.0,67.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""att_offense_mult"": 1.0, ""def_offense_mult"": 1.0, ""seam_t_att_dead"": 76, ""seam_t_def_dead"": 67, ""status"": ""MATCH"", ""v2_t_att_dead"": 76, ""v2_t_def_dead"": 67}",
W1,W1,ENIF1b_R02_MuellerGordon_T1Inf_v_AlpacaFC1T1MM_20260717_004437,ENIF,defender,defender,CORRECT,13.432835820895523,67.0,76.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""att_offense_mult"": 1.0, ""def_offense_mult"": 1.0, ""seam_t_att_dead"": 67, ""seam_t_def_dead"": 76, ""status"": ""MATCH"", ""v2_t_att_dead"": 67, ""v2_t_def_dead"": 76}",
W1,W1,ENIF1b_R03_MuellerGordon_T1Inf_v_AlpacaFC1T1MM_20260717_004607,ENIF,defender,defender,CORRECT,44.44444444444444,54.0,78.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""status"": ""WINNER_ONLY_MULTICOUNT""}",
W1,W1,ENIF1b_R04_MuellerGordon_T1Inf_v_AlpacaFC1T1MM_20260717_004622,ENIF,attacker,attacker,CORRECT,13.432835820895523,76.0,67.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""att_offense_mult"": 1.0, ""def_offense_mult"": 1.0, ""seam_t_att_dead"": 76, ""seam_t_def_dead"": 67, ""status"": ""MATCH"", ""v2_t_att_dead"": 76, ""v2_t_def_dead"": 67}",
W1,W1,ENIF2_R05_AlpacaFC1T1MM_v_MuellerT1InfGatot_20260717_004906,ENIF,defender,defender,CORRECT,3956.7567567567567,37.0,1501.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_mueller_aurad"", ""gatot_budget"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_mueller"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,ENIF2_R06_AlpacaFC1T3MM_v_MuellerT1InfGatot_20260717_004958,ENIF,defender,defender,CORRECT,1730.4878048780488,82.0,1501.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_mueller_aurad"", ""gatot_budget"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_mueller"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,ENIF2_R07_AlpacaFC1T6MM_v_MuellerT1InfGatot_20260717_005034,ENIF,defender,defender,CORRECT,900.6666666666666,150.0,1501.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_mueller_aurad"", ""gatot_budget"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_mueller"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,ENIF2_R11_AlpacaFC1T3MMVulcanus_v_MuellerT1InfGatot_NoAlliance_20260717_191558,ENIF,attacker,attacker,CORRECT,1483.3333333333335,380.0,24.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""gatot_kit_target"", ""gatot_scurve"", ""gatot_state_detected_aurad_mueller"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,ENIF2_R12_AlpacaFC1T6MMVulcanus_v_MuellerT1InfGatot_NoAlliance_20260717_191649,ENIF,attacker,attacker,CORRECT,9942.857142857143,703.0,7.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""gatot_kit_target"", ""gatot_scurve"", ""gatot_state_detected_aurad_mueller"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,ENIF3_R08_AlpacaFC1T1Lan_v_MuellerT1MMGordon_20260717_005355,ENIF,attacker,attacker,COIN_FLIP,4.545454545454546,23.0,22.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""K(Mar->Lan) factorized"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""att_offense_mult"": 1.0, ""def_offense_mult"": 1.0, ""seam_t_att_dead"": 23, ""seam_t_def_dead"": 22, ""status"": ""MATCH"", ""v2_t_att_dead"": 23, ""v2_t_def_dead"": 22}",
W1,W1,ENIF3_R09_AlpacaFC1T3Lan_v_MuellerT1MMGordon_20260717_005448,ENIF,attacker,attacker,CORRECT,710.0,81.0,10.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""G_l(Lan T3) fallback_infantry"", ""K(Mar->Lan) factorized"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""att_offense_mult"": 1.0, ""def_offense_mult"": 1.0, ""seam_t_att_dead"": 81, ""seam_t_def_dead"": 10, ""status"": ""MATCH"", ""v2_t_att_dead"": 81, ""v2_t_def_dead"": 10}",
W1,W1,ENIF3_R10_AlpacaFC1T6Lan_v_MuellerT1MMGordon_20260717_005543,ENIF,attacker,attacker,CORRECT,3242.857142857143,234.0,7.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""G_l(Lan T6) fallback_infantry"", ""K(Mar->Lan) factorized"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""att_offense_mult"": 1.0, ""def_offense_mult"": 1.0, ""seam_t_att_dead"": 234, ""seam_t_def_dead"": 7, ""status"": ""MATCH"", ""v2_t_att_dead"": 234, ""v2_t_def_dead"": 7}",
W1,W1,LabRat_1v1_T1InfvT2Inf_NoAttackerHero_Gatotlvl1_20260712_180229,FarSeerGatot_v3,defender,defender,CORRECT,2320.967741935484,62.0,1501.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_budget_inf_dealer"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,LabRat_1v1_T1LanvT1Inf_NoAttackerHero_Gatotlvl1_20260712_175807,FarSeerGatot_v3,defender,defender,CORRECT,6426.086956521739,23.0,1501.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""K(Lan->Inf) edge_implied (shield-model-conditional)"", ""budget_farseer_aurad"", ""gatot_budget"", ""gatot_capped"", ""gatot_k_laninf_span_checked"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,LabRat_1v1_T1LanvT1Inf_NoAttackerHero_Gatotlvl1_20260712_175937,FarSeerGatot_v3,defender,defender,CORRECT,5673.076923076924,26.0,1501.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""K(Lan->Inf) edge_implied (shield-model-conditional)"", ""budget_farseer_aurad"", ""gatot_budget"", ""gatot_capped"", ""gatot_k_laninf_span_checked"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,LabRat_1v1_T1LanvT2Inf_NoAttackerHero_Gatotlvl1_20260712_180101,FarSeerGatot_v3,defender,defender,CORRECT,8238.888888888889,18.0,1501.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""K(Lan->Inf) edge_implied (shield-model-conditional)"", ""budget_farseer_aurad"", ""gatot_budget"", ""gatot_capped"", ""gatot_k_laninf_span_checked"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,LabRat_1v1_T1LanvT2Inf_NoAttackerHero_Gatotlvl1_20260712_180341,FarSeerGatot_v3,defender,defender,CORRECT,8238.888888888889,18.0,1501.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""K(Lan->Inf) edge_implied (shield-model-conditional)"", ""budget_farseer_aurad"", ""gatot_budget"", ""gatot_capped"", ""gatot_k_laninf_span_checked"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,LabRat_1v1_T1LanvT3Inf_NoAttackerHero_Gatotlvl1_20260712_180446,FarSeerGatot_v3,defender,defender,CORRECT,11446.153846153848,13.0,1501.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""K(Lan->Inf) edge_implied (shield-model-conditional)"", ""budget_farseer_aurad"", ""gatot_budget"", ""gatot_capped"", ""gatot_k_laninf_span_checked"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,LabRat_1v1_T1LanvT4Inf_NoAttackerHero_Gatotlvl1_20260712_180608,FarSeerGatot_v3,defender,defender,CORRECT,14910.0,10.0,1501.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""K(Lan->Inf) edge_implied (shield-model-conditional)"", ""budget_farseer_aurad"", ""gatot_budget"", ""gatot_capped"", ""gatot_k_laninf_span_checked"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,LabRat_1v1_T1LanvT5Inf_NoAttackerHero_Gatotlvl1_20260712_180803,FarSeerGatot_v3,defender,defender,CORRECT,16577.777777777777,9.0,1501.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""K(Lan->Inf) edge_implied (shield-model-conditional)"", ""budget_farseer_aurad"", ""gatot_budget"", ""gatot_capped"", ""gatot_k_laninf_span_checked"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,LabRat_1v1_T1LanvT6Inf_NoAttackerHero_Gatotlvl1_20260712_180932,FarSeerGatot_v3,defender,defender,CORRECT,21342.85714285714,7.0,1501.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""K(Lan->Inf) edge_implied (shield-model-conditional)"", ""budget_farseer_aurad"", ""gatot_budget"", ""gatot_capped"", ""gatot_k_laninf_span_checked"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,LabRat_1v1_T1MMvT1Inf_NoAttackerHero_Gatotlvl1_20260712_175821,FarSeerGatot_v3,defender,defender,CORRECT,7800.0,19.0,1501.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,LabRat_1v1_T1MMvT1Inf_NoAttackerHero_Gatotlvl1_20260712_180006,FarSeerGatot_v3,defender,defender,CORRECT,6722.727272727273,22.0,1501.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,LabRat_1v1_T1MMvT2Inf_NoAttackerHero_Gatotlvl1_20260712_180149,FarSeerGatot_v3,defender,defender,CORRECT,9906.666666666666,15.0,1501.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,LabRat_1v1_T1MMvT2Inf_NoAttackerHero_Gatotlvl1_20260712_180406,FarSeerGatot_v3,defender,defender,CORRECT,9906.666666666666,15.0,1501.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,LabRat_1v1_T1MMvT3Inf_NoAttackerHero_Gatotlvl1_20260712_180531,FarSeerGatot_v3,defender,defender,CORRECT,13545.454545454546,11.0,1501.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,LabRat_1v1_T1MMvT4Inf_NoAttackerHero_Gatotlvl1_20260712_180622,FarSeerGatot_v3,defender,defender,CORRECT,18662.5,8.0,1501.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,LabRat_1v1_T1MMvT5Inf_NoAttackerHero_Gatotlvl1_20260712_180821,FarSeerGatot_v3,defender,defender,CORRECT,21342.85714285714,7.0,1501.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,LabRat_1v1_T1MMvT6Inf_NoAttackerHero_Gatotlvl1_20260712_180945,FarSeerGatot_v3,defender,defender,CORRECT,24916.666666666664,6.0,1501.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,FarSeer_1v1_T1InfvT1Inf_AttInfA+188.6_Gatotlvl1_NoDefenderHero_20260712_083001,Lab Rat,attacker,attacker,CORRECT,1329.5238095238096,1501.0,105.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_budget_inf_dealer"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,FarSeer_1v1_T1InfvT1Inf_AttInfA+217.4_Gatotlvl1_NoDefenderHero_20260712_083146,Lab Rat,attacker,attacker,CORRECT,1480.0,1501.0,95.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_budget_inf_dealer"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,FarSeer_1v1_T1InfvT1Inf_AttInfA+219.6_Gatotlvl1_NoDefenderHero_20260712_084011,Lab Rat,attacker,attacker,CORRECT,1480.0,1501.0,95.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_budget_inf_dealer"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,FarSeer_1v1_T1InfvT1Inf_AttInfA+248.7_Gatotlvl1_NoDefenderHero_20260712_085141,Lab Rat,attacker,attacker,CORRECT,1625.287356321839,1501.0,87.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_budget_inf_dealer"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,FarSeer_1v1_T1InfvT1Inf_AttInfA+251.1_Gatotlvl1_NoDefenderHero_20260712_085329,Lab Rat,attacker,attacker,CORRECT,1645.3488372093022,1501.0,86.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_budget_inf_dealer"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,FarSeer_1v1_T1InfvT1Inf_AttInfA+257.7D+186.6L+0.0H+0.0_DefInfA+14.0D+15.0L+11.8H+12.8_Gatotlvl1_NoDefenderHero_20260712_125440,Lab Rat,attacker,attacker,CORRECT,1264.5454545454545,1501.0,110.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_budget_inf_dealer"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,FarSeer_1v1_T1InfvT1Inf_AttInfA+257.7D+186.6L+0.0H+0.0_DefInfA+19.6D+20.6L+1.8H+2.8_Gatotlvl1_NoDefenderHero_20260712_125607,Lab Rat,attacker,attacker,CORRECT,1329.5238095238096,1501.0,105.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_budget_inf_dealer"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,FarSeer_1v1_T1InfvT1Inf_AttInfA+257.7D+186.6L+0.0H+0.0_DefInfA+4.0D+5.0L+1.8H+14.4_Gatotlvl1_NoDefenderHero_20260712_130906,Lab Rat,attacker,attacker,CORRECT,1386.1386138613861,1501.0,101.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_budget_inf_dealer"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,FarSeer_1v1_T1InfvT1Inf_AttInfA+257.7D+186.6L+0.0H+0.0_DefInfA+4.0D+5.0L+1.8H+4.0_Gatotlvl1_NoDefenderHero_20260712_130534,Lab Rat,attacker,attacker,CORRECT,1531.5217391304348,1501.0,92.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_budget_inf_dealer"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,FarSeer_1v1_T1InfvT1Inf_AttInfA+257.7D+186.6L+0.0H+0.0_DefInfA+4.0D+5.0L+1.8H+4.0_Gatotlvl1_NoDefenderHero_20260712_130627,Lab Rat,attacker,attacker,CORRECT,1531.5217391304348,1501.0,92.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_budget_inf_dealer"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,FarSeer_1v1_T1InfvT1Inf_AttInfA+257.7D+192.1L+0.0H+0.0_DefInfA+14.0D+15.0L+11.8H+27.1_Gatotlvl1_NoDefenderHero_20260712_135033,Lab Rat,attacker,attacker,CORRECT,1120.3252032520325,1501.0,123.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_budget_inf_dealer"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,FarSeer_1v1_T1InfvT1Inf_AttInfA+257.7D+192.1L+0.0H+0.0_DefInfA+4.0D+5.0L+1.8H+16.1_Gatotlvl1_NoDefenderHero_20260712_135000,Lab Rat,attacker,attacker,CORRECT,1357.2815533980583,1501.0,103.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_budget_inf_dealer"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,FarSeer_1v1_T1InfvT1Inf_AttInfA+257.7_DefInfA+19.6D+32.6H+10.0_Gatotlvl1_NoDefenderHero_20260712_093521,Lab Rat,attacker,attacker,CORRECT,1120.3252032520325,1501.0,123.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_budget_inf_dealer"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,FarSeer_1v1_T1InfvT1Inf_AttInfA+257.7_DefInfA+19.6D+32.6_Gatotlvl1_NoDefenderHero_20260712_092727,Lab Rat,attacker,attacker,CORRECT,1240.1785714285713,1501.0,112.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_budget_inf_dealer"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,FarSeer_1v1_T1InfvT1Inf_AttInfA+257.7_DefInfA+19.6D+32.6_Gatotlvl1_NoDefenderHero_20260712_093016,Lab Rat,attacker,attacker,CORRECT,1240.1785714285713,1501.0,112.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_budget_inf_dealer"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
